Platform,Year,Genre,Publisher,NA_Sales
5,2015,0,323,26
3,2010,0,215,4
14,2006,11,28,26
4,2011,5,31,4
3,2008,5,70,4
9,2013,8,12,26
8,2002,9,30,3
14,2007,7,5,26
6,2004,0,162,2
8,2002,2,10,3
3,2008,3,90,4
13,2002,9,1,4
20,1993,3,8,26
4,2010,2,1,26
13,2004,6,63,4
0,2009,10,0,26
12,1998,11,48,3
5,2011,10,315,26
16,2011,10,25,26
6,2006,8,25,26
18,2005,1,14,4
16,2006,10,25,4
14,2011,0,208,26
3,2009,7,41,4
0,2006,5,4,4
5,2011,5,193,1
13,2005,6,34,4
5,2013,10,3,26
0,2007,2,138,4
0,2007,0,83,4
14,2001,7,1,26
13,2002,3,71,26
12,1995,6,7,3
12,2001,3,447,3
3,2006,4,10,4
16,2006,0,56,4
0,2006,7,14,3
5,2015,10,315,26
3,2009,8,161,26
14,2007,11,28,26
13,2002,8,162,3
14,2015,2,35,26
0,2011,11,25,26
3,2008,3,16,26
3,2010,2,5,4
0,2008,5,34,4
3,2005,4,10,4
10,2015,10,173,4
12,2001,6,25,3
16,2006,3,14,4
3,2011,8,25,26
12,1996,10,7,3
18,2003,9,23,4
0,2007,7,11,4
3,2008,10,58,4
4,2013,8,4,26
4,2006,5,59,4
4,2012,2,10,4
18,2005,6,5,4
14,2011,0,7,26
13,2006,11,28,3
3,2010,0,223,4
22,2014,10,131,26
3,2007,8,5,3
11,1997,6,30,26
22,2014,4,8,26
16,2006,5,25,26
6,2001,5,28,2
18,2003,4,162,4
14,2002,8,2,26
4,2008,0,4,4
5,2013,2,41,2
0,2007,10,86,4
0,2007,4,11,4
22,2013,10,223,3
14,2009,10,232,26
22,2012,10,37,26
16,2012,5,278,26
16,2006,5,3,4
3,2004,2,127,4
22,2011,10,119,26
13,2004,5,67,3
3,2007,1,420,4
12,1999,2,52,3
0,2007,6,11,4
18,2002,2,5,4
3,2008,4,41,4
0,2007,8,2,4
18,2002,2,10,4
6,2001,8,3,26
4,2015,0,5,26
13,2002,0,35,3
22,2014,8,245,26
8,2005,1,25,3
3,2008,10,70,4
16,2006,2,168,4
4,2007,0,56,4
16,2012,8,278,26
9,2011,5,232,26
3,2008,10,278,26
3,2006,10,86,4
4,2010,6,231,4
16,2011,10,448,26
22,2015,2,25,26
14,2007,7,449,26
12,1999,10,21,3
9,2011,6,10,4
14,2009,6,4,1
9,2014,3,8,26
22,2014,3,48,26
16,2006,3,3,26
12,2000,5,450,3
5,2015,8,48,26
4,2013,6,4,4
13,2004,11,17,3
5,2015,3,48,26
23,1996,9,243,26
16,2008,9,3,26
8,2003,8,71,3
14,2010,5,19,4
3,2009,5,51,26
13,2005,5,67,3
12,2001,4,5,3
6,2002,0,9,26
13,2003,6,28,3
3,2007,8,2,4
3,2006,5,0,26
16,2014,8,48,26
3,2009,10,5,3
14,2009,11,199,26
3,2008,5,21,4
14,2009,8,5,26
13,2003,1,111,3
0,2009,0,285,4
9,2011,5,12,26
11,1999,2,151,26
10,2016,1,41,4
14,2016,6,7,26
5,2010,1,3,26
8,2003,5,4,3
4,2011,10,232,26
3,2007,11,17,3
9,2013,8,19,26
14,2006,10,318,26
12,1997,0,13,3
3,2009,4,420,4
22,2014,10,278,26
13,2004,6,67,3
3,2011,10,57,26
3,2011,3,71,26
18,2004,6,89,3
19,2013,6,4,26
6,2009,2,28,2
24,1994,5,8,26
12,1999,4,51,3
14,2011,4,70,26
3,2008,7,5,4
3,2010,7,280,4
3,2006,8,28,4
12,1995,7,451,26
8,2005,3,57,26
6,2009,9,225,26
6,2006,9,67,2
16,2006,0,4,4
3,2008,5,12,26
6,2007,3,131,26
14,2009,10,80,26
3,2010,5,79,4
0,2008,1,205,4
6,2006,0,4,2
23,1995,5,8,26
16,2009,10,433,26
6,2007,9,53,26
3,2005,5,90,26
22,2015,3,48,26
8,2005,5,86,3
22,2015,8,25,26
18,2002,1,5,3
14,2006,11,96,2
12,1996,8,192,2
0,2008,0,10,4
3,2010,5,11,4
3,2007,8,25,26
0,2007,6,21,4
14,2009,8,5,26
22,2015,3,342,26
0,2010,2,215,4
13,2005,6,35,3
10,2016,5,48,26
12,2001,8,60,2
3,2007,11,16,1
17,2016,8,41,2
3,2008,5,0,26
5,2016,0,390,26
8,2004,3,14,3
14,2003,11,21,26
3,2008,8,153,4
9,2013,7,48,26
12,1998,11,48,26
12,1996,5,407,26
14,2012,6,12,26
8,2004,0,452,3
8,2002,6,28,3
3,2011,5,147,26
16,2007,8,35,4
14,2006,7,5,26
0,2011,0,403,4
13,2004,2,35,3
6,2000,4,3,26
10,2016,2,453,26
16,2009,3,71,26
8,2005,5,5,3
6,2007,5,361,26
12,1997,5,18,2
3,2009,8,25,26
6,2002,9,454,26
3,2009,8,58,4
3,2006,0,7,4
0,2009,5,86,4
16,2007,8,58,4
6,2005,10,152,26
22,2014,8,265,26
18,2007,8,32,3
3,2008,10,14,26
0,2009,5,0,26
5,2014,4,8,26
29,1992,1,8,26
13,2006,2,89,3
6,2006,6,21,2
6,2003,8,8,2
17,2016,0,455,4
8,2003,1,39,3
5,2006,8,12,26
16,2006,5,3,26
0,2007,2,294,4
18,2004,6,111,3
3,2006,7,11,4
9,2011,1,67,4
14,2010,2,32,26
16,2010,10,278,26
18,2004,8,14,3
8,2005,8,86,3
13,2003,11,456,3
0,2010,10,14,4
5,2012,10,315,26
5,2013,6,124,2
7,1995,1,57,26
4,2011,0,101,26
8,2004,3,5,3
3,2010,4,274,4
0,2007,6,147,4
8,2002,6,175,3
14,2011,8,275,1
5,2011,5,341,3
12,1998,9,225,26
9,2015,8,25,26
4,2006,9,5,4
16,2012,3,265,26
3,2006,8,332,26
16,2011,10,356,26
16,2009,10,129,26
6,2006,10,14,26
16,2009,5,315,26
14,2016,10,16,1
14,2007,2,7,26
3,2008,8,196,26
5,2012,1,58,26
14,2015,0,14,26
3,2008,10,129,26
6,2001,7,154,26
22,2012,3,37,26
12,1998,8,52,2
13,2004,0,67,3
8,2002,5,5,3
6,2004,10,8,2
0,2010,1,457,4
6,2005,8,23,2
6,2008,10,278,26
4,2009,0,458,26
13,2003,2,30,3
16,2008,9,219,26
6,2006,9,25,26
16,2010,10,81,26
9,2011,0,232,26
3,2009,8,196,26
16,2006,5,14,2
0,2011,1,53,26
13,2005,0,63,3
0,2009,0,337,2
5,2013,7,25,26
0,2006,8,28,4
0,2008,8,48,4
8,2001,8,72,3
0,2008,6,294,4
3,2011,8,119,26
3,2008,10,459,4
14,2008,8,17,2
9,2016,5,245,26
3,2006,10,219,26
9,2014,8,245,26
3,2009,4,59,4
8,2002,8,4,3
13,2006,2,7,3
22,2016,8,131,26
12,2000,7,14,2
6,2001,8,161,26
3,2010,8,258,26
0,2007,6,200,4
5,2013,9,25,26
13,2004,1,63,3
4,2010,6,34,4
6,2009,7,14,26
6,2002,0,7,26
3,2009,7,11,4
12,2001,0,77,2
10,2016,5,315,26
16,2004,4,150,26
14,2006,7,7,1
9,2011,5,0,26
13,2003,9,68,3
3,2007,4,5,3
5,2016,8,25,26
13,2002,0,359,3
14,2002,7,7,1
14,2004,11,416,26
22,2014,10,277,26
3,2011,6,41,4
18,2003,0,39,3
16,2007,8,231,4
3,2005,5,8,26
3,2007,3,242,26
14,2001,11,7,26
14,2011,10,5,1
0,2012,8,136,26
14,2009,11,28,26
0,2008,1,294,4
0,2010,5,193,4
16,2005,3,12,26
13,2006,0,2,3
14,2008,8,12,1
16,2011,10,278,26
3,2006,5,0,26
3,2009,7,11,4
3,2011,4,53,26
0,2010,10,80,26
13,2005,6,225,3
16,2012,8,25,26
0,2007,9,11,3
10,2016,8,16,26
16,2006,5,2,4
5,2015,9,25,26
17,2016,8,173,2
18,2004,9,10,3
9,2013,8,25,26
9,2015,8,5,3
3,2007,7,137,26
16,2011,3,131,26
16,2006,2,25,4
16,2009,8,129,26
14,2006,11,5,26
3,2008,3,326,4
3,2008,5,25,26
16,2008,8,14,4
14,2011,0,8,26
0,2008,4,190,4
14,2009,11,460,26
14,2006,2,35,26
16,2010,10,433,26
6,2000,5,48,2
5,2008,2,157,26
16,2005,4,3,4
6,2007,0,14,26
14,2012,0,2,4
12,2006,10,61,26
7,1996,3,24,26
3,2008,2,157,3
0,2006,4,327,1
10,2015,9,219,1
14,2005,11,21,26
3,2006,8,292,4
3,2008,7,14,26
16,2010,10,152,26
4,2011,10,173,1
14,2009,5,8,26
9,2012,5,5,4
6,2005,0,374,2
16,2011,10,356,26
14,2013,6,12,26
3,2010,7,28,4
16,2007,2,193,3
13,2004,7,63,3
6,2008,10,461,26
3,2010,3,25,26
14,2003,11,1,1
4,2012,9,462,4
6,2001,6,77,2
12,1998,0,14,26
3,2007,0,105,26
8,2004,8,7,3
16,2011,10,278,26
16,2006,5,48,3
3,2009,4,25,26
13,2005,9,12,3
10,2016,11,2,1
14,2007,11,28,1
12,1995,6,87,2
16,2012,3,129,26
4,2007,4,207,4
12,1998,0,13,2
11,2000,0,14,4
14,2011,11,53,26
11,1998,0,14,4
5,2010,0,48,26
3,2010,8,25,26
16,2007,6,23,3
16,2006,2,8,3
23,1996,10,463,26
23,1994,0,8,26
22,2012,8,14,26
6,2005,8,28,2
3,2009,6,201,4
5,2011,0,147,26
16,2011,10,278,26
7,1995,3,344,26
13,2005,11,2,3
14,2011,2,436,26
16,2012,8,278,26
18,2002,0,4,3
9,2011,3,245,26
0,2010,2,153,4
4,2011,6,81,26
3,2012,8,170,26
4,2012,0,2,4
14,2003,8,2,26
18,2006,0,53,3
16,2009,8,14,26
7,1995,2,57,26
0,2010,0,53,3
0,2010,5,464,4
11,1999,11,25,26
11,1999,2,5,3
11,1999,11,52,3
11,1999,2,156,3
11,2000,1,52,3
8,2003,1,10,3
11,1998,9,14,3
6,2003,8,151,26
16,2012,8,209,26
18,2002,1,28,3
16,2011,3,48,26
3,2007,4,32,1
13,2005,11,35,3
14,2012,8,12,26
16,2012,0,209,26
4,2007,8,48,3
3,2005,0,34,4
12,1998,6,25,2
3,2010,5,5,4
5,2012,2,53,4
16,2009,3,3,26
10,2014,8,3,26
16,2013,0,8,26
5,2007,10,8,26
3,2009,4,88,4
17,2016,9,25,3
16,2011,10,278,26
6,2008,6,8,26
6,2002,2,89,2
3,2008,5,140,26
3,2009,10,25,26
6,2006,3,48,26
17,2014,8,11,26
9,2014,10,405,26
14,2007,11,23,26
8,2002,0,5,3
3,2009,7,5,4
5,2012,3,253,26
6,2008,8,2,2
3,2010,5,74,4
6,2006,10,465,26
10,2014,11,48,3
6,2003,0,14,2
16,2009,9,219,26
3,2006,5,93,26
8,2003,1,10,3
14,2005,3,43,26
14,2010,11,199,3
5,2012,9,462,4
6,2007,9,225,26
3,2007,5,5,26
5,2016,3,16,26
5,2013,10,265,26
14,2010,10,5,26
16,2011,10,152,26
5,2007,0,5,3
5,2009,11,41,26
13,2006,8,2,3
8,2004,4,0,26
16,2009,8,58,4
16,2009,6,333,3
6,2009,11,385,26
3,2009,4,70,4
3,2007,5,25,26
12,1995,7,233,26
13,2004,5,164,3
16,2011,10,278,26
3,2010,10,14,26
14,2013,8,12,26
0,2010,9,25,26
5,2011,8,3,26
4,2011,9,356,2
0,2010,0,53,4
3,2007,6,5,3
16,2009,3,219,26
3,2008,10,25,26
16,2008,10,433,26
6,2003,9,8,2
6,2004,8,8,2
3,2008,10,428,26
4,2006,4,14,4
8,2003,2,10,3
9,2012,10,53,26
4,2009,2,7,26
3,2009,8,10,4
4,2009,0,25,2
12,1997,11,7,2
14,2014,8,14,1
3,2007,9,11,26
12,1997,8,18,2
8,2002,0,5,3
0,2008,6,74,4
5,2015,8,147,26
14,2010,3,7,26
5,2015,8,48,26
14,2005,7,4,1
5,2009,2,157,26
13,2006,10,89,3
14,2015,7,7,26
23,1995,5,466,26
22,2015,8,245,26
14,2011,7,41,2
3,2005,5,25,26
16,2010,10,131,26
18,2005,9,25,3
6,2010,5,2,2
6,2008,5,164,2
9,2016,10,25,26
12,1999,0,14,2
6,2004,0,63,2
6,2006,11,286,1
14,2006,8,23,1
14,2009,0,80,1
3,2006,0,7,3
14,2007,11,28,1
8,2002,3,25,26
10,2015,3,284,26
12,2001,10,52,2
14,2006,7,2,1
3,2009,4,201,3
17,2015,10,11,3
12,1998,11,7,2
16,2012,8,25,26
8,2001,4,114,3
3,2009,7,240,26
16,2010,3,48,26
22,2015,3,467,26
13,2002,2,35,3
12,1999,4,10,2
9,2015,4,101,26
22,2016,5,48,26
14,2006,11,23,26
6,2006,2,53,26
17,2016,8,415,3
3,2009,5,51,26
21,2001,8,25,26
14,2007,8,7,26
18,2006,9,25,3
3,2007,5,34,4
0,2010,0,74,4
6,2005,8,317,2
4,2015,8,230,26
0,2009,2,74,4
10,2016,0,390,26
6,2008,10,356,26
5,2009,2,193,26
14,2003,6,1,1
10,2016,5,8,1
22,2016,8,58,26
9,2015,8,0,26
13,2003,2,35,3
0,2009,5,5,3
3,2011,5,141,26
12,1995,5,259,26
14,2004,2,111,26
16,2005,2,3,2
16,2006,4,25,26
16,2007,11,70,4
12,2001,1,5,2
0,2008,10,86,4
16,2006,8,48,26
12,1999,10,25,2
12,1997,6,14,2
3,2012,8,25,26
6,2002,0,24,26
3,2010,4,274,2
14,2009,8,28,26
14,2004,8,7,26
12,1999,11,161,2
12,1996,6,345,2
3,2010,5,215,4
12,1996,0,87,2
14,2015,8,19,26
14,2009,10,41,26
12,1997,7,7,2
8,2004,8,25,3
26,1996,9,243,26
19,2012,5,5,2
14,2015,11,2,26
8,2002,8,28,3
9,2015,8,131,3
12,1999,5,14,2
16,2012,8,25,26
8,2005,8,457,3
16,2012,8,25,26
17,2015,0,338,26
6,2004,10,236,2
16,2006,5,468,26
8,2002,6,4,3
16,2009,11,48,26
5,2014,10,131,26
18,2006,0,14,26
14,2015,7,53,26
9,2015,10,356,26
16,2011,10,25,26
3,2007,7,21,3
18,2002,0,14,3
3,2006,6,4,3
22,2015,5,25,26
6,2002,0,14,26
6,2006,10,369,26
4,2009,2,352,3
5,2008,10,3,26
3,2007,0,5,3
3,2008,6,153,3
3,2005,5,34,3
4,2013,8,12,3
14,2011,3,469,2
14,2003,11,213,26
3,2006,3,0,26
8,2005,2,86,3
16,2009,2,94,3
17,2016,6,12,3
3,2008,10,150,3
22,2014,3,48,26
17,2014,8,48,1
9,2015,8,230,26
5,2014,3,66,3
6,2007,0,7,2
3,2008,7,14,3
21,2008,10,244,26
6,2004,8,14,2
8,2002,6,5,3
16,2010,10,152,26
4,2006,6,61,26
3,2010,5,58,26
3,2007,4,70,3
8,2002,8,4,3
4,2010,3,12,26
22,2014,2,48,26
3,2009,6,326,3
8,2003,1,102,3
22,2015,0,5,26
23,1994,9,241,26
6,2006,11,278,26
6,2005,3,11,2
16,2012,8,278,26
12,1999,4,25,2
16,2013,10,278,26
22,2014,3,25,26
3,2007,10,58,26
8,2005,8,25,3
14,2011,1,80,26
9,2016,5,245,26
6,2008,5,58,26
14,2011,11,53,26
18,2004,1,2,3
5,2015,8,7,3
4,2009,10,356,26
5,2009,11,315,26
5,2012,3,131,26
6,2006,9,150,2
14,2013,10,389,26
16,2009,10,48,26
12,1998,3,131,2
5,2015,0,7,26
17,2016,6,4,1
6,2009,5,218,2
16,2008,4,470,3
6,2006,2,3,26
6,2005,6,12,2
3,2008,5,66,26
13,2002,2,25,3
14,2003,11,1,1
21,2000,9,8,26
13,2005,8,14,3
0,2009,4,285,2
9,2016,10,405,26
5,2011,8,14,2
16,2007,4,67,3
13,2005,8,12,3
5,2007,3,5,26
8,2002,6,20,3
14,2008,4,471,26
3,2007,5,8,26
16,2011,10,278,26
3,2010,11,48,26
16,2010,10,3,26
3,2011,4,341,3
6,2009,10,278,26
14,2007,11,23,26
13,2003,0,162,3
6,2006,0,8,26
14,2008,6,41,26
0,2009,0,14,26
6,2004,6,25,2
22,2015,3,25,26
6,2006,10,14,26
6,2005,5,5,2
16,2012,8,12,26
14,2009,11,5,26
12,1996,5,85,2
3,2010,7,53,3
8,2003,0,150,3
13,2003,6,293,3
3,2006,0,157,3
20,1994,0,8,26
13,2004,10,472,3
14,1998,11,23,26
6,2007,11,57,26
3,2004,5,48,26
14,2007,8,21,26
4,2010,6,357,26
9,2013,5,58,1
3,2008,5,102,3
8,2001,8,175,3
9,2015,8,25,26
16,2009,3,48,26
0,2006,9,53,3
5,2010,0,441,26
12,1999,3,48,2
14,2007,3,258,26
3,2009,5,34,3
14,2010,3,8,26
19,2014,8,25,1
9,2015,11,48,26
14,2006,7,5,26
16,2006,3,70,26
14,2006,11,53,26
16,2006,3,3,26
0,2009,5,5,3
3,2009,8,16,26
3,2010,7,5,3
3,2008,8,59,3
3,2010,3,119,26
14,2010,11,199,26
16,2010,10,443,26
3,2011,4,190,26
8,2006,1,39,3
8,2003,5,28,3
3,2008,4,232,26
3,2009,5,41,3
3,2008,3,398,4
14,1998,3,117,1
3,2005,3,14,3
22,2016,8,147,2
14,2005,8,89,26
3,2007,2,86,3
14,2011,11,80,26
14,2008,11,258,26
6,2007,2,28,2
13,2003,3,28,3
22,2015,0,3,3
3,2004,4,150,3
14,2006,8,21,26
10,2015,8,5,26
14,2011,8,232,26
6,2006,10,48,26
13,2006,6,318,3
3,2006,8,61,26
6,2003,5,130,2
14,2003,6,4,26
5,2010,6,34,3
16,2012,10,433,26
10,2016,10,173,1
20,1994,1,14,26
3,2011,10,278,26
14,2014,3,5,26
16,2012,8,25,26
3,2009,3,219,26
16,2006,0,53,3
9,2011,11,48,26
6,2006,7,473,2
3,2013,0,58,26
0,2008,2,162,26
19,2013,8,58,2
5,2013,8,4,26
8,2001,8,4,3
5,2013,8,58,26
0,2010,6,341,3
9,2015,5,268,26
5,2010,5,53,26
14,2011,11,316,26
3,2008,5,355,26
5,2012,8,11,26
13,2005,2,67,3
5,2013,10,223,2
5,2012,5,25,26
13,2002,0,39,3
3,2009,3,219,26
16,2009,4,8,26
6,2004,8,10,2
23,1998,6,180,26
16,2006,8,25,3
8,2005,8,102,2
14,2010,7,474,26
9,2014,7,475,26
14,2001,0,21,26
16,2012,8,25,26
3,2008,10,219,26
8,2002,8,68,26
8,2003,9,57,2
3,2007,4,412,26
16,2007,2,28,3
14,2008,10,476,26
13,2006,2,35,3
6,2006,5,347,26
0,2010,2,124,3
8,2005,8,67,2
8,2002,6,14,2
10,2016,6,12,3
6,2006,5,4,2
3,2008,5,161,26
8,2006,3,320,26
10,2014,0,80,26
5,2012,5,477,26
4,2006,0,4,3
22,2015,3,277,26
14,2006,6,2,26
5,2007,2,105,26
6,2002,0,14,2
18,2005,0,4,3
9,2015,1,4,3
0,2007,8,25,26
12,1998,11,14,2
5,2011,10,25,26
9,2012,8,131,26
8,2003,8,5,2
9,2013,8,53,26
3,2006,10,58,26
6,2009,10,48,26
14,2006,11,1,26
8,2006,1,28,2
6,2006,10,478,26
14,2001,11,1,26
6,2002,5,3,26
18,2003,2,30,3
16,2008,4,153,3
16,2006,2,3,3
3,2008,7,11,3
9,2012,8,479,3
8,2001,2,175,2
18,2003,6,28,3
22,2015,3,131,26
25,2001,11,25,26
3,2011,3,68,26
0,2007,5,5,26
22,2015,8,278,26
6,2003,6,10,2
16,2006,3,5,3
5,2016,5,48,26
13,2005,6,317,3
6,2007,0,129,26
3,2011,4,53,3
0,2007,0,14,26
5,2014,2,124,2
6,2007,5,48,26
14,2011,4,190,1
17,2016,8,4,2
6,2004,8,25,2
6,2004,3,12,2
3,2008,7,14,26
12,1996,8,30,2
9,2013,11,48,26
3,2005,5,0,1
18,2005,0,4,3
5,2011,11,131,26
8,2005,0,10,2
4,2015,10,173,2
16,2011,10,448,26
8,2001,3,14,26
16,2009,9,14,26
8,2002,1,231,2
22,2016,0,48,26
16,2013,10,278,26
16,2006,3,57,26
14,2009,6,28,26
18,2003,2,21,3
3,2008,2,420,3
9,2014,8,25,26
3,2008,0,223,26
16,2007,3,131,26
12,2001,8,480,2
14,2009,2,273,26
5,2012,8,8,26
6,2007,10,14,26
14,2009,8,35,26
0,2013,8,25,26
12,1996,0,146,2
6,2007,5,377,26
7,1994,3,266,26
14,2009,6,5,26
4,2011,7,58,26
3,2008,8,203,3
12,1998,10,25,2
18,2003,6,5,3
8,2005,1,97,2
9,2013,1,264,26
12,1995,10,481,26
10,2015,9,25,26
9,2011,0,58,26
16,2009,3,315,26
7,1994,3,57,26
6,2002,10,12,2
3,2008,10,262,3
10,2016,2,482,3
3,2009,10,81,26
14,2006,7,7,26
0,2007,10,295,3
4,2008,0,232,2
14,2010,8,5,26
3,2010,7,14,26
16,2006,5,347,26
5,2011,10,433,26
0,2010,2,124,3
14,2014,2,5,26
5,2015,8,338,26
12,1996,6,146,2
16,2007,9,102,3
13,2003,8,1,26
5,2015,8,25,26
14,2012,8,53,26
8,2002,8,427,2
8,2006,0,7,2
0,2008,4,141,3
14,2009,10,95,26
0,2011,5,53,3
4,2008,2,78,3
8,2002,1,23,2
3,2006,1,102,3
9,2013,7,25,26
9,2014,3,483,26
3,2007,11,0,26
14,2011,2,193,26
8,2005,2,10,2
16,2005,2,14,3
14,2007,11,316,26
14,2006,11,8,26
3,2010,10,51,2
14,2007,4,80,1
19,2015,5,37,26
3,2007,0,70,26
6,2009,0,48,26
3,2009,4,201,3
3,2010,5,5,3
9,2006,3,53,26
14,2014,8,484,26
5,2014,3,25,26
5,2012,8,25,26
3,2010,7,274,2
18,2002,0,14,3
9,2013,7,475,26
3,2007,7,272,26
14,2009,5,262,26
14,2011,10,485,3
14,2012,10,122,26
16,2004,4,11,3
18,2003,8,12,3
22,2013,11,25,26
6,2008,11,48,26
6,2006,8,11,2
3,2007,10,10,3
3,2007,7,231,3
9,2015,3,137,26
12,2000,8,48,2
3,2010,3,53,3
3,2008,9,25,26
3,2006,5,129,26
3,2006,5,61,26
5,2012,10,25,26
8,2005,0,150,2
14,2009,11,11,1
3,2008,7,34,3
9,2016,8,0,2
13,2004,7,1,2
16,2006,5,391,3
3,2008,10,58,26
16,2007,1,3,26
9,2016,1,8,3
8,2001,1,313,2
14,2011,10,80,26
3,2012,10,337,26
3,2010,5,486,26
3,2012,8,61,3
4,2006,7,53,3
22,2016,9,25,26
6,2008,7,14,26
4,2009,5,207,3
9,2013,8,25,26
23,1996,5,487,26
3,2007,5,295,3
0,2015,8,230,26
23,1998,3,91,26
3,2007,2,102,3
3,2008,5,283,3
13,2005,1,1,2
6,2008,10,152,26
9,2012,10,58,26
8,2005,10,86,2
14,2002,3,10,26
14,2010,5,316,26
4,2011,5,434,26
14,2013,10,488,26
6,2008,5,377,26
3,2007,0,283,3
16,2012,10,25,26
16,2010,3,131,26
14,1985,7,4,26
5,2015,3,12,26
23,1995,10,8,26
3,2010,0,223,1
3,2008,7,16,26
22,2013,3,245,26
3,2007,5,14,1
3,2009,2,201,3
3,2010,7,14,26
5,2015,3,48,26
5,2009,5,3,26
6,2007,10,278,26
5,2008,0,14,26
22,2013,3,70,26
5,2010,5,3,26
22,2015,8,425,26
6,2006,8,35,2
3,2013,10,53,26
3,2008,5,59,1
8,2005,1,10,2
12,1996,8,30,2
7,1996,5,489,26
4,2010,10,356,26
22,2015,8,147,26
9,2015,8,25,26
18,2003,8,39,2
16,2006,3,25,3
16,2006,3,398,3
4,2009,6,357,26
18,2002,2,7,2
23,1998,9,12,26
14,2003,7,5,26
16,2013,10,25,26
23,1998,11,407,26
0,2009,9,147,1
8,2003,2,89,2
14,2011,1,53,26
8,2003,1,427,2
16,2013,10,278,26
5,2015,9,25,26
5,2014,0,25,26
0,2007,3,0,26
16,2006,8,53,26
3,2008,10,219,26
9,2015,3,137,26
3,2008,4,107,26
14,2003,11,23,26
22,2015,8,278,26
14,2016,11,316,26
0,2010,5,231,3
16,2010,10,58,26
13,2006,5,391,2
16,2010,10,443,26
14,2003,1,5,26
6,2006,10,465,26
10,2017,3,8,26
3,2011,8,190,26
22,2014,10,356,26
18,2002,1,39,2
22,2015,1,490,26
14,2007,8,28,1
4,2008,6,14,26
16,2010,3,278,3
6,2002,4,188,2
5,2014,3,25,26
0,2010,8,74,3
6,2010,10,48,26
9,2012,10,70,3
5,2013,9,12,26
14,2011,7,53,26
23,1998,10,491,26
3,2009,7,153,3
14,2010,0,5,26
14,2005,11,23,26
6,2009,9,254,26
17,2015,2,256,26
14,2012,0,2,26
16,2011,10,492,26
14,2009,8,7,26
16,2009,0,48,26
14,2004,11,493,26
20,1994,5,8,26
16,2008,8,102,3
3,2008,3,34,2
13,2005,3,10,2
16,2006,4,70,3
14,2009,11,10,26
3,2008,8,25,26
3,2008,8,14,26
13,2004,8,111,2
16,2013,10,81,26
5,2009,0,68,2
10,2016,8,25,26
3,2008,10,223,26
26,1995,9,68,26
6,2001,0,5,2
12,1998,2,263,2
22,2015,10,494,26
3,2006,8,34,3
16,2010,10,58,26
16,2006,3,14,26
16,2011,3,71,26
22,2015,8,277,26
22,2015,8,278,26
14,2015,8,4,26
8,2006,3,0,26
16,2012,8,278,26
5,2010,8,48,26
12,1999,10,14,26
3,2011,5,25,26
6,2008,10,278,26
6,2007,7,14,26
14,2009,6,83,1
18,2003,0,71,2
3,2010,8,14,26
3,2011,5,25,26
16,2007,4,10,3
12,1997,2,40,2
0,2011,5,14,26
0,2008,5,5,26
9,2012,10,119,26
3,2008,10,225,26
6,2005,7,14,1
3,2007,8,102,3
13,2003,2,39,2
16,2006,4,34,3
22,2015,10,495,26
12,2001,8,496,2
22,2016,3,48,26
4,2010,9,8,26
14,2008,11,107,26
6,2004,3,11,1
9,2015,3,497,2
3,2010,0,14,26
14,2014,3,16,26
22,2014,10,131,26
16,2009,7,227,26
19,2014,5,25,26
13,2006,6,53,2
16,2008,10,219,26
12,1996,6,14,2
8,2002,1,25,2
9,2015,1,498,26
16,2007,0,3,26
9,2015,8,4,26
14,2007,8,5,26
9,2014,8,25,1
4,2016,8,4,1
5,2014,6,4,3
8,2004,4,34,2
12,2001,2,30,2
6,2007,5,14,26
8,2005,5,34,2
16,2010,3,242,26
3,2008,10,70,26
8,2004,2,86,2
4,2010,9,499,26
11,1998,1,52,2
11,1999,8,188,2
11,1998,0,156,2
3,2009,10,14,26
8,2003,3,219,2
16,2007,1,10,3
16,2010,9,219,26
3,2007,8,25,26
14,2008,2,10,26
3,2010,5,68,26
7,1995,5,93,26
8,2005,4,86,2
16,2008,8,10,3
16,2010,5,461,1
3,2009,10,8,26
14,1988,7,46,26
5,2012,5,25,26
6,2010,10,278,26
14,2011,5,28,3
16,2011,10,278,26
7,1995,11,222,26
6,2009,10,500,26
6,2007,11,308,26
12,1998,11,68,2
14,2012,6,6,26
6,2006,11,8,26
12,1996,6,40,2
3,2009,7,5,1
16,2006,11,5,2
3,2009,8,196,26
6,2006,9,53,26
12,1995,9,501,2
3,2011,10,84,26
0,2008,10,86,3
14,2009,1,502,26
5,2013,7,356,26
8,2004,6,86,2
14,2010,8,17,3
14,2016,2,7,26
6,2008,10,278,26
3,2006,8,86,3
8,2005,4,10,2
4,2011,3,12,26
13,2003,11,12,2
8,2004,0,86,2
12,1997,11,94,2
16,2010,7,227,26
0,2010,11,25,26
14,2010,11,316,26
13,2006,8,25,2
8,2003,1,12,2
14,2009,3,2,26
13,2005,0,63,2
4,2015,8,230,26
16,2008,5,3,26
14,2008,8,4,1
3,2010,3,503,26
22,2015,8,8,26
3,2009,2,4,3
5,2011,0,193,26
8,2005,1,10,2
6,2002,11,8,1
9,2013,8,70,2
14,2016,0,80,26
30,1996,3,238,26
6,2008,7,14,26
0,2010,2,215,3
22,2015,3,265,26
8,2001,8,5,2
16,2011,5,53,26
5,2009,11,3,26
3,2007,10,28,3
13,2006,0,267,2
3,2010,10,25,26
7,1995,5,241,26
16,2012,8,492,26
14,2008,10,199,26
